-4 -4 -1.1824130077741337
-4 -3 0.08018494382013763
-4 -2 0.448759040980403
-4 -1 0.4000108598787495
-4 0 0.41550307902412165
-4 1 0.6725076049715248
-4 2 1.3176563681122602
-4 3 2.4472262536002063
-4 4 3.6380113394390037
-3 -4 0.7162932671475133
-3 -3 1.3396529747604546
-3 -2 0.8482507977652576
-3 -1 -0.22879937856522403
-3 0 -1.2466005838703698
-3 1 -1.8890599590692858
-3 2 -2.2411388841089277
-3 3 -2.5633992806013737
-3 4 -3.302366620389563
-2 -4 -0.7929053633231824
-2 -3 0.523624736514483
-2 -2 0.4892161374140853
-2 -1 -0.27707819126377986
-2 0 -0.931239070736595
-2 1 -0.9505345593782266
-2 2 -0.6036107625989899
-2 3 -0.5893856311026511
-2 4 -1.5439170112835257
-1 -4 -2.0785052966663695
-1 -3 -0.21123142283267615
-1 -2 0.23613365926271745
-1 -1 -0.12052166862468239
-1 0 -0.3861573811718042
-1 1 0.12146976673966492
-1 2 1.176350890848056
-1 3 1.9178513213460278
-1 4 1.5713572826107693
0 -4 -0.8573748655750961
0 -3 0.7859947781914531
0 -2 1.0917519460561982
0 -1 0.5656700181646812
0 0 -0.07662187918706476
0 1 -0.190541581622524
0 2 0.2101530076639797
0 3 0.5063748109659514
0 4 0.053866734697294305
1 -4 0.204188535433925
1 -3 1.5707148214716504
1 -2 1.7233993253809352
1 -1 1.1058847749701144
1 0 0.2405987718107676
1 1 -0.396870184479976
1 2 -0.6989941461056661
1 3 -0.9981992683977445
1 4 -1.7093255286960236
2 -4 -1.3978488135859664
2 -3 0.1836674221416068
2 -2 0.6754104742252771
2 -1 0.5514129540865582
2 0 0.24570841414719435
2 1 0.06047764579832471
2 2 0.10319578648198292
2 3 0.23109364470806437
2 4 0.14659303565548995
3 -4 -2.894742548992852
3 -3 -1.3574635751778956
3 -2 -0.6982187872339516
3 -1 -0.4281624573826832
3 0 -0.18375282331865872
3 1 0.15052474771731283
3 2 0.6065193689420214
3 3 1.2219048907084975
3 4 1.8758153545531204
4 -4 1.7549683675560388
4 -3 1.4292697363160656
4 -2 0.7123627416124343
4 -1 0.004727410727458192
4 0 -0.44856957782377904
4 1 -0.7422412692184823
4 2 -0.9708532066016193
4 3 -0.9171246836965032
4 4 -0.42343262171656804
