-4 -4 -11.505860299136387
-4 -3 -2.9177124545143194
-4 -2 1.6544833581976652
-4 -1 4.227648562230469
-4 0 5.487939319805786
-4 1 5.6263168044865175
-4 2 4.67297062040786
-4 3 2.697161549863999
-4 4 -0.04406233717314478
-3 -4 -6.609906232148617
-3 -3 -1.3442597932502878
-3 -2 1.3894241933340679
-3 -1 2.565065232504584
-3 0 2.479978071920499
-3 1 1.189899184040975
-3 2 -1.2661863993303726
-3 3 -4.688438395746253
-3 4 -8.580541385878803
-2 -4 -3.018623955340317
-2 -3 0.04438184124952471
-2 -2 1.96591909784327
-2 -1 3.088340985507685
-2 0 3.361581117054831
-2 1 2.6192256571757433
-2 2 0.6803323187160117
-2 3 -2.4956026875313526
-2 4 -6.604441258132169
-1 -4 4.941475607092293
-1 -3 2.936654954432848
-1 -2 2.0652548584769894
-1 -1 1.473023500213332
-1 0 0.9766137187160382
-1 1 0.44018807478719424
-1 2 -0.33142358295147645
-1 3 -1.524113182030277
-1 4 -3.090116923267665
0 -4 3.5891584698030474
0 -3 2.2579311952680268
0 -2 1.2068069482467338
0 -1 0.20722412265866108
0 0 -0.6008162012149789
0 1 -1.0106065826731498
0 2 -0.8545258590958262
0 3 -0.05522175172924193
0 4 1.0000991879291448
1 -4 -4.4495617764134465
1 -3 -1.9284298833057036
1 -2 -0.9570697529572243
1 -1 -0.6377564813264964
1 0 -0.4767020662599597
1 1 -0.052026459322276786
1 2 1.012659767914931
1 3 2.8133693978959364
1 4 4.112141909348814
2 -4 -8.663921076611373
2 -3 -3.703315448764414
2 -2 -1.2795324232633902
2 -1 -0.18311384497953576
2 0 0.11435259138273146
2 1 -0.0432857370468307
2 2 -0.3255916527527669
2 3 -0.35116907916435214
2 4 0.29823755430554716
3 -4 -5.966804911416816
3 -3 -1.2264797271600258
3 -2 1.0772972986429963
3 -1 2.0062043763667106
3 0 1.974226129289188
3 1 1.1963221750646156
3 2 -0.11515659006958945
3 3 -1.626048321253755
3 4 -2.6964708706189953
4 -4 2.487861195138784
4 -3 3.762735401488385
4 -2 4.11719022874194
4 -1 3.8220306883774917
4 0 2.9427005459095135
4 1 1.5169868200014212
4 2 -0.3452498056090292
4 3 -2.3872613208097917
4 4 -4.138306614525003
