-4 -4 -0.6732331654213723
-4 -3 0.34820273137656343
-4 -2 0.5641174412642052
-4 -1 0.316013544898083
-4 0 0.10292645213629292
-4 1 0.4077299148811768
-4 2 1.3927917017782576
-4 3 2.7913511325024274
-4 4 4.107156070096636
-3 -4 0.5368584131261542
-3 -3 1.0924366405707922
-3 -2 0.6780565543191495
-3 -1 -0.29049113412910277
-3 0 -1.2831933894074616
-3 1 -1.9013113410517377
-3 2 -2.1571129955934225
-3 3 -2.4661898499984147
-3 4 -3.384207237742544
-2 -4 -0.8778507474276829
-2 -3 0.11759156151542882
-2 -2 0.07872736586190499
-2 -1 -0.46954732167107416
-2 0 -0.9131585418804189
-2 1 -0.9001055383382308
-2 2 -0.6287430423233502
-2 3 -0.7052198029452015
-2 4 -1.785179781449898
-1 -4 -1.3505734804977578
-1 -3 -0.20364701479527003
-1 -2 -0.0608420067694353
-1 -1 -0.31173102724374235
-1 0 -0.27664304037571164
-1 1 0.3603412799637873
-1 2 1.2639478766750116
-1 3 1.7111634487664418
-1 4 1.0057268778549684
0 -4 -0.3450919788365985
0 -3 0.6696235541006477
0 -2 0.6626095287477431
0 -1 0.2521492398801719
0 0 0.09662744073957086
0 1 0.4478164010844541
0 2 0.9192980167346398
0 3 0.8319018942417138
0 4 -0.40542114577068133
1 -4 0.23157621720995536
1 -3 1.2438856182553728
1 -2 1.196536849137022
1 -1 0.6616098335599503
1 0 0.24912595049000075
1 1 0.21373945159941243
1 2 0.23939153412501746
1 3 -0.24904475036685447
1 4 -1.746474742955101
2 -4 -1.021742059078953
2 -3 0.24580656242087784
2 -2 0.5245987569366619
2 -1 0.29238836142861224
2 0 0.05659007112484726
2 1 0.09595410715796948
2 2 0.2611130134384405
2 3 0.13433733011544546
2 4 -0.7009973481377694
3 -4 -2.494863430010973
3 -3 -1.2241201705971818
3 -2 -0.7268594902619725
3 -1 -0.6133956131612077
3 0 -0.49971387192557426
3 1 -0.14118464121308238
3 2 0.43916434535840665
3 3 0.9860273045211194
3 4 1.180926596364655
4 -4 1.7422279111291985
4 -3 1.493757909770416
4 -2 0.7959013085798752
4 -1 -0.010186535567981991
4 0 -0.6305616223022135
4 1 -0.8783884226787084
4 2 -0.7182587415026331
4 3 -0.2895334228212896
4 4 0.17585294951724606
