-4 0.2533567831854543 0.3113277646441908 0.8539441304070631 0.004005965745302294 0.9971548472762497 0.38967544410741717 0.9879736613881107 0.017277132931795048 0.006573709451458412 0.0020412247337691786 0.7716521437221183 0.9883152398176903 0.7808004742773166 0.004968253910988393 0.006682069667415404 0.9881544853706277 0.8015044622160991 0.9583963809393674 0.9934176744300787 0.9928102773376243 
-4 0.30263223435854103 0.366070173884932 0.7741299939153803 0.012649377886064125 0.9907310008873961 0.41132211334147567 0.9704727062535617 0.04294423923858025 0.025806192969571286 0.009330844450720428 0.7064619365718184 0.9594566929766679 0.7205371032165125 0.01701845380362027 0.019857623613575247 0.9673561106547481 0.7252469490099444 0.9049283607665523 0.9780522922008458 0.9720367819749944
-4 0.3569101363648363 0.424504879347117 0.6676740382512906 0.039207975704322835 0.9702361804763878 0.43331752821711406 0.9293258499191994 0.10275559738648007 0.0958760773045412 0.04156878632766622 0.6315472560113082 0.8687870723445461 0.6511089975406382 0.05663222950618164 0.057508362050780935 0.913245960090325 0.6331037307932651 0.7972792959849349 0.9293690696878535 0.8974420268560882
-4 0.41512795761140886 0.48512906658932625 0.5408058918668666 0.1150322803434604 0.9086053841306871 0.45557888044974537 0.8402770456240025 0.22618303871122314 0.2980033066241914 0.1664718335685624 0.5496999896687234 0.6494350556009924 0.5746154922134917 0.17229283868764506 0.15523957244111258 0.7890065446939605 0.5300813066597129 0.6190520601046774 0.7953001989227797 0.6877748452450879
-4 0.4758158520507697 0.5461940632043281 0.4084180403575258 0.2928051244216337 0.7519804287029479 0.47801917000967575 0.6779140764876841 0.42726796036100645 0.6295441507663551 0.47907859869638536 0.4650712118498507 0.3413772044464263 0.4943746743721039 0.41920209482873644 0.35627462394027504 0.5705184550325191 0.4244300189977641 0.4017154278551991 0.5342742845351347 0.35671599076951155
-4 0.5372264891164198 0.6059000908917542 0.2881050145970529 0.5687469135110986 0.4804302439471747 0.5005485337014639 0.45713386727232064 0.6556520426238247 0.8718423580040625 0.8089763398713935 0.3824068544895007 0.12665290546130029 0.4144226036711757 0.7145047776211572 0.6250274661248151 0.3206003935703087 0.3252609841039195 0.21718076511973214 0.2530237242972918 0.12249313980730366
-4 0.5975281328930379 0.6626031969153354 0.1917464715688364 0.807722639792475 0.21997008628438466 0.5230756702469729 0.25199976048325795 0.8293406828125364 0.9645805885410845 0.951222517992762 0.30602980917011113 0.03899288751931723 0.3387382642531038 0.8966717005296982 0.8338906510768337 0.14356447956213825 0.23961662697757627 0.10284358361068595 0.09092332943237956 0.03394716791447146
-4 0.6550179651124461 0.7149855775363783 0.12208865794984597 0.9304627341518831 0.07919301260880321 0.5455093144286679 0.11877690477296352 0.9253903597781228 0.9909106339980022 0.9889867965807196 0.23900393076662557 0.011225011252823044 0.270491197286755 0.9678353084234597 0.9379623962554979 0.05620116718224381 0.17081433496171042 0.04522307720442377 0.02868502831870841 0.0087683775837499
-4 0.7083046727275395 0.7621546027121536 0.0753762604879421 0.977075520137044 0.025558761438198966 0.5677597099979265 0.051166295910728715 0.9693778275521449 0.9977138675360134 0.9975875401396996 0.18279123278997972 0.003166230822493309 0.2115943480483398 0.9905064780156062 0.9785108204115481 0.020715169712627813 0.11868404797505468 0.01919508302109696 0.008644601114127817 0.002221874360065947
-3 0.2533567831854543 0.3113277646441908 0.8539441304070631 0.004005965745302294 0.9971548472762497 0.38967544410741717 0.9879736613881107 0.017277132931795048 0.006573709451458412 0.0020412247337691786 0.7716521437221183 0.9883152398176903 0.7808004742773166 0.004968253910988393 0.006682069667415404 0.9881544853706277 0.8015044622160991 0.9583963809393674 0.9934176744300787 0.9928102773376243
-3 0.30263223435854103 0.366070173884932 0.7741299939153803 0.012649377886064125 0.9907310008873961 0.41132211334147567 0.9704727062535617 0.04294423923858025 0.025806192969571286 0.009330844450720428 0.7064619365718184 0.9594566929766679 0.7205371032165125 0.01701845380362027 0.019857623613575247 0.9673561106547481 0.7252469490099444 0.9049283607665523 0.9780522922008458 0.9720367819749944
-3 0.3569101363648363 0.424504879347117 0.6676740382512906 0.039207975704322835 0.9702361804763878 0.43331752821711406 0.9293258499191994 0.10275559738648007 0.0958760773045412 0.04156878632766622 0.6315472560113082 0.8687870723445461 0.6511089975406382 0.05663222950618164 0.057508362050780935 0.913245960090325 0.6331037307932651 0.7972792959849349 0.9293690696878535 0.8974420268560882
-3 0.41512795761140886 0.48512906658932625 0.5408058918668666 0.1150322803434604 0.9086053841306871 0.45557888044974537 0.8402770456240025 0.22618303871122314 0.2980033066241914 0.1664718335685624 0.5496999896687234 0.6494350556009924 0.5746154922134917 0.17229283868764506 0.15523957244111258 0.7890065446939605 0.5300813066597129 0.6190520601046774 0.7953001989227797 0.6877748452450879
-3 0.4758158520507697 0.5461940632043281 0.4084180403575258 0.2928051244216337 0.7519804287029479 0.47801917000967575 0.6779140764876841 0.42726796036100645 0.6295441507663551 0.47907859869638536 0.4650712118498507 0.3413772044464263 0.4943746743721039 0.41920209482873644 0.35627462394027504 0.5705184550325191 0.4244300189977641 0.4017154278551991 0.5342742845351347 0.35671599076951155
-3 0.5372264891164198 0.6059000908917542 0.2881050145970529 0.5687469135110986 0.4804302439471747 0.5005485337014639 0.45713386727232064 0.6556520426238247 0.8718423580040625 0.8089763398713935 0.3824068544895007 0.12665290546130029 0.4144226036711757 0.7145047776211572 0.6250274661248151 0.3206003935703087 0.3252609841039195 0.21718076511973214 0.2530237242972918 0.12249313980730366
