-4 -4 -34.80507176390545
-4 -3 -17.965119858844343
-4 -2 -4.170319507994601
-4 -1 8.596250711874669
-4 0 21.020746962985164
-4 1 33.29413041889978
-4 2 45.446590683753726
-4 3 57.54738853984118
-4 4 69.85357205713406
-3 -4 -31.81352468996708
-3 -3 -18.373731724208707
-3 -2 -6.103543456287637
-3 -1 5.970959618696268
-3 0 18.147092248402245
-3 1 30.480590905289457
-3 2 43.01044062116152
-3 3 55.936481678465725
-3 4 69.75502949652993
-2 -4 -23.379104467506302
-2 -3 -14.377625188201382
-2 -2 -4.820907739545392
-2 -1 5.633401049528433
-2 0 16.935234791832155
-2 1 28.918179652056807
-2 2 41.40129334304798
-2 3 54.34407207559869
-2 4 68.05065395314311
-1 -4 -3.7032988659206896
-1 -3 -3.7870585245772492
-1 -2 -0.8163366325273382
-1 -1 4.35461499121766
-1 0 11.542449185731906
-1 1 20.611328511817486
-1 2 31.366082818096128
-1 3 43.62082017703752
-1 4 57.423304387823215
0 -4 11.589158469803047
0 -3 7.257931195268027
0 -2 5.206806948246734
0 -1 5.207224122658661
0 0 7.399183798785021
0 1 11.98939341732685
0 2 19.145474140904174
0 3 28.944778248270758
0 4 41.000099187929145
1 -4 21.484761642625504
1 -3 16.321649559721706
1 -2 11.52982670806153
1 -1 8.007017991686487
1 0 6.247011412750138
1 1 6.671687019687821
1 2 9.657434240927914
1 3 15.30026585891469
1 4 22.362221352376224
2 -4 32.0570399477206
2 -3 25.989051964810983
2 -2 19.080948088902595
2 -1 12.542186475124206
2 0 6.9011794287713935
2 1 2.5017743269739174
2 2 -0.3255916527527669
2 3 -1.1995224338379349
2 4 0.29823755430554716
3 -4 42.3968953725051
3 -3 34.876000766471826
3 -2 26.280915756461457
3 -1 17.673318552848457
3 0 9.467193778910893
3 1 1.8775010523029523
3 2 -4.883408730737947
3 3 -10.481373725352134
3 4 -14.27651178367072
4 -4 49.086284124676915
4 -3 39.19695283749134
4 -2 29.35800264890843
4 -1 19.840238570406225
4 0 10.709104367499203
4 1 2.002387058850777
4 2 -6.170052671801296
4 3 -13.55146681434497
4 4 -19.67111425770438
