-4 -4 45.59304992954921
-4 -3 20.172001043090628
-4 -2 9.384934473850326
-4 -1 4.865064006331295
-4 0 3.454839864584404
-4 1 4.187233379402336
-4 2 7.327682616511199
-4 3 13.93419302409007
-4 4 25.382706417940923
-3 -4 16.04461804889897
-3 -3 9.560947699195989
-3 -2 9.547351700414833
-3 -1 12.541097109358631
-3 0 17.00696695499085
-3 1 22.343723822320523
-3 2 28.648102115372463
-3 3 36.688877924361435
-3 4 47.80758951960081
-2 -4 -9.342043763197456
-2 -3 -3.423195169242017
-2 -2 3.599655837373831
-2 -1 11.435286717185548
-2 0 19.761189705067654
-2 1 28.311129490625127
-2 2 37.02959379299504
-2 3 46.27483902055665
-2 4 56.98388327353542
-1 -4 -21.199408647621752
-1 -3 -9.50494413664844
-1 -2 0.15218467550636205
-1 -1 9.382027068660518
-1 0 18.663887320252194
-1 1 27.97879960210883
-1 2 37.14336655442705
-1 3 46.10649446942726
-1 4 55.261755438179925
0 -4 -21.84886179381246
0 -3 -8.497410434808199
0 -2 0.7245531496845175
0 -1 8.695039096205878
0 0 16.464802309249407
0 1 24.223818281124554
0 2 31.730767727658467
0 3 38.64103979887878
0 4 44.88451508262777
1 -4 -14.330564246720247
1 -3 -1.681281313182204
1 -2 5.314830701015955
1 -1 10.405375662431169
1 0 15.030384654457853
1 1 19.542078258658126
1 2 23.707170695181436
1 3 27.051822377320704
1 4 29.261128204507813
2 -4 -1.9375858139996536
2 -3 8.685372876037825
2 -2 12.660806129154796
2 -1 14.234237353827293
2 0 15.039251032342602
2 1 15.522179723133625
2 2 15.50933124753445
2 3 14.569083514253254
2 4 12.403711325532598
3 -4 11.680813475218137
3 -3 19.247969093040766
3 -2 19.974295964694985
3 -1 18.125784369411715
3 0 15.299300605798162
3 1 11.96263726778926
3 2 8.05283221853189
3 3 3.332614094763084
3 4 -2.273998908467206
4 -4 22.556001085693985
4 -3 25.865157241778792
4 -2 23.441198034066588
4 -1 18.871209909215082
4 0 13.43829241866092
4 1 7.554694231498189
4 2 1.2921512472342904
4 3 -5.334818264440923
4 4 -12.157749708733899
