-4 -4 -1141.4180546597502
-4 -3 -903.8257614577586
-4 -2 -666.0519290106455
-4 -1 -317.6961545450405
-4 0 3445.412859449921
-4 1 10615.272025597622
-4 2 13607.066166089007
-4 3 16597.875717719624
-4 4 19588.685269350237
-3 -4 -1080.2973962839212
-3 -3 -842.7056422649301
-3 -2 -605.0891909633264
-3 -1 -300.6648929165956
-3 0 2570.4245122094794
-3 1 8664.43389643077
-3 2 11656.040601669158
-3 3 14646.850153299773
-3 4 17637.659704930385
-2 -4 -1019.1767379080849
-2 -3 -781.5855230707689
-2 -2 -544.1264527667666
-2 -1 -283.6336559876927
-2 0 1695.4351183904678
-2 1 6713.595766587623
-2 2 9705.015037249308
-2 3 12695.824588879923
-2 4 15686.634140510536
-1 -4 -958.0560789629849
-1 -3 -720.4652872458635
-1 -2 -483.1441378286603
-1 -1 -265.20412543816985
-1 0 789.848081306704
-1 1 4762.72734380643
-1 2 7753.989472829458
-1 3 10744.799024460071
-1 4 13735.608576090684
0 -4 -12141.875958877394
0 -3 -9151.08380462403
0 -2 -6160.274298008396
0 -1 -3169.464746482044
0 0 -178.65519485162008
0 1 2812.1543567789936
0 2 5802.963908409607
0 3 8793.773460040222
0 4 11784.583011670837
1 -4 -14092.918965793926
1 -3 -11102.109414163313
1 -2 -8111.2998625327
1 -1 -5120.490310902085
1 0 -2129.680759271471
1 1 861.1287923591432
1 2 3851.938343989757
1 3 6842.747895620371
1 4 9833.557447250985
2 -4 -16043.944530213777
2 -3 -13053.134978583164
2 -2 -10062.32542695255
2 -1 -7071.515875321935
2 0 -4080.706323691321
2 1 -1089.8967720607072
2 2 1900.9127795699067
2 3 4891.722331200521
2 4 7882.531882831134
3 -4 -17994.970094633627
3 -3 -15004.160543003014
3 -2 -12013.3509913724
3 -1 -9022.541439741784
3 0 -6031.731888111171
3 1 -3040.922336480557
3 2 -50.112784849943324
3 3 2940.6967667806716
3 4 5931.506318411284
4 -4 -19945.99565905348
4 -3 -16955.186107422865
4 -2 -13964.37655579225
4 -1 -10973.567004161636
4 0 -7982.757452531022
4 1 -4991.947900900408
4 2 -2001.138349269794
4 3 989.671202360821
4 4 3980.480753991434
